,shap_value
coolant_ewma_500,0.032741467483031014
coolant_ewma_2204,0.016897412948774358
u_d_ewma_2204,0.010889299473636116
S_el_ewma_500,0.006361873834240177
i_d_ewma_500,0.006358991209459405
ambient_ewma_6000,0.004390612575305046
ambient,0.003937774985527837
motor_speed_ewma_500,0.0018699853105162397
coolant,0.001565333476950514
u_d_ewma_9000,0.0011883360577549472
