epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
0,6.403520584106445,0.0014,1.744850993156433,2.8189733028411865,1.4165703058242798
1,2.2093982696533203,0.0014,1.0163356065750122,0.35297882556915283,0.5186683535575867
2,0.6390036940574646,0.0014,0.580194354057312,0.2681716978549957,0.44157466292381287
3,0.447906494140625,0.0014,0.47819459438323975,0.12778262794017792,0.29004210233688354
4,0.2375333160161972,0.0014,0.35202595591545105,0.06773921102285385,0.21180978417396545
5,0.16651131212711334,0.0014,0.30389928817749023,0.35481375455856323,0.4935883581638336
6,0.1957819014787674,0.0014,0.3193919360637665,0.14146685600280762,0.3061862587928772
7,0.19033855199813843,0.0014,0.3116529881954193,0.19441384077072144,0.38183820247650146
8,0.17019128799438477,0.0014,0.2941617965698242,0.13033467531204224,0.2951769232749939
9,0.12664750218391418,0.0014,0.26688238978385925,0.07889649271965027,0.22602234780788422
10,0.190426766872406,0.0014,0.3134119510650635,0.10621219873428345,0.2605186700820923
11,0.14340461790561676,0.0014,0.28388816118240356,0.060442302376031876,0.19565658271312714
12,0.11647718399763107,0.0014,0.2540949881076813,0.13174983859062195,0.2963576018810272
13,0.12072750180959702,0.0014,0.2527904808521271,0.11771945655345917,0.26532265543937683
14,0.09368550032377243,0.0014,0.2266135960817337,0.09145375341176987,0.2345319390296936
15,0.10436192154884338,0.0014,0.23764467239379883,0.10596221685409546,0.2442983239889145
16,0.1503954827785492,0.0014,0.265131413936615,0.06669870764017105,0.2042565941810608
17,0.1125035434961319,0.0014,0.251741886138916,0.045288536697626114,0.16317322850227356
18,0.13937219977378845,0.0014,0.27132654190063477,0.04430263116955757,0.16004697978496552
19,0.0921892523765564,0.0014,0.22076071798801422,0.03787916153669357,0.13990375399589539
20,0.10597965121269226,0.0014,0.23514005541801453,0.04949401691555977,0.16831696033477783
21,0.08954375237226486,0.0014,0.21863308548927307,0.0364811085164547,0.14571413397789001
22,0.0955311730504036,0.0014,0.2184116095304489,0.04853034019470215,0.16453874111175537
23,0.09643043577671051,0.0014,0.23302718997001648,0.03956602141261101,0.14815180003643036
24,0.09633324295282364,0.0014,0.23619750142097473,0.03562134504318237,0.1419822871685028
25,0.09489475190639496,0.0014,0.22909270226955414,0.03310567885637283,0.13503223657608032
26,0.07883438467979431,0.0014,0.20225659012794495,0.04624393954873085,0.16071464121341705
27,0.08214909583330154,0.0014,0.21008315682411194,0.0425758995115757,0.15302953124046326
28,0.09650696069002151,0.0014,0.235481858253479,0.03362797573208809,0.13575121760368347
29,0.09444169700145721,0.0014,0.2201409935951233,0.043280795216560364,0.1564321666955948
30,0.08183155953884125,0.0014,0.20754453539848328,0.04933396354317665,0.16909965872764587
31,0.08964231610298157,0.0014,0.2227477878332138,0.052276480942964554,0.17887653410434723
32,0.09387964755296707,0.0014,0.22936509549617767,0.04305066168308258,0.1581689715385437
33,0.08345882594585419,0.0014,0.21282655000686646,0.04090288281440735,0.1521531492471695
34,0.12150675058364868,0.0014,0.2211049497127533,0.040067218244075775,0.1462666243314743
35,0.10227701812982559,0.0014,0.23508702218532562,0.04856858029961586,0.16133956611156464
36,0.046032048761844635,0.00013999999,0.14963045716285706,0.03456629812717438,0.1326429843902588
37,0.03997313603758812,0.00013999999,0.13672150671482086,0.033892516046762466,0.13177430629730225
38,0.03790159896016121,0.00013999999,0.13216230273246765,0.03408069908618927,0.13232161104679108
39,0.03637523576617241,0.00013999999,0.1286756545305252,0.03473480045795441,0.13389602303504944
40,0.03526800870895386,0.00013999999,0.1269167959690094,0.03519232198596001,0.13533756136894226
41,0.03411739319562912,0.00013999999,0.12413983047008514,0.03542613238096237,0.13643455505371094
42,0.033229418098926544,0.00013999999,0.12234888970851898,0.035756323486566544,0.13772998750209808
43,0.03244065120816231,0.00013999999,0.12124741077423096,0.035406142473220825,0.13735827803611755
44,0.03162746503949165,0.00013999999,0.11987671256065369,0.03412022814154625,0.13439048826694489
45,0.03078760765492916,0.00013999999,0.11809717118740082,0.03368689864873886,0.13356417417526245
