epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.7649327516555786,0.00014,0.6367878317832947,0.180452361702919,0.34658488631248474
1,0.21211853623390198,0.00014,0.3503198027610779,0.0885605588555336,0.22734151780605316
2,0.1171674132347107,0.00014,0.2552289664745331,0.07029921561479568,0.20209021866321564
3,0.09163322299718857,0.00014,0.2268708348274231,0.06381643563508987,0.19153141975402832
4,0.07497706264257431,0.00014,0.20181189477443695,0.058156806975603104,0.1846938580274582
5,0.07147533446550369,0.00014,0.19954784214496613,0.058990612626075745,0.186464324593544
6,0.06417630612850189,0.00014,0.18872514367103577,0.05499608442187309,0.18087312579154968
7,0.0536477230489254,0.00014,0.16911961138248444,0.055200058966875076,0.1816907525062561
8,0.053166698664426804,0.00014,0.16833585500717163,0.049546267837285995,0.17171499133110046
9,0.05826165899634361,0.00014,0.17879563570022583,0.05382037162780762,0.17926083505153656
10,0.051493942737579346,0.00014,0.16559302806854248,0.051973648369312286,0.1750854104757309
11,0.043264709413051605,0.00014,0.1506008356809616,0.047914549708366394,0.16856703162193298
12,0.04898592457175255,0.00014,0.16144058108329773,0.054906971752643585,0.18221265077590942
13,0.040196049958467484,0.00014,0.1463993936777115,0.0489637590944767,0.17250584065914154
14,0.05509795993566513,0.00014,0.16870762407779694,0.06279584765434265,0.1958506554365158
15,0.04570614546537399,0.00014,0.1555628627538681,0.06315266340970993,0.19626812636852264
16,0.03816850110888481,0.00014,0.14098262786865234,0.06107868254184723,0.193802148103714
17,0.03939821198582649,0.00014,0.14348992705345154,0.06726429611444473,0.2056349366903305
18,0.03201991692185402,0.00014,0.1279352456331253,0.08690724521875381,0.23499435186386108
19,0.035825811326503754,0.00014,0.13354027271270752,0.07877282798290253,0.2273665815591812
20,0.04321618005633354,0.00014,0.14397020637989044,0.07360038161277771,0.2195422500371933
21,0.03154508024454117,0.00014,0.12588730454444885,0.05340445786714554,0.18564055860042572
22,0.026499740779399872,1.4e-05,0.11501799523830414,0.026587212458252907,0.12463807314634323
23,0.02029542252421379,1.4e-05,0.09791366010904312,0.024845600128173828,0.11848381906747818
24,0.01864374615252018,1.4e-05,0.09281300008296967,0.024065326899290085,0.11595647037029266
25,0.017603864893317223,1.4e-05,0.08944150805473328,0.023516057059168816,0.11438075453042984
26,0.01677440106868744,1.4e-05,0.08674826472997665,0.023130083456635475,0.11326988786458969
27,0.01611126959323883,1.4e-05,0.08450522273778915,0.022745313122868538,0.11209528148174286
28,0.015606471337378025,1.4e-05,0.08272591233253479,0.022461317479610443,0.11129919439554214
29,0.015127528458833694,1.4e-05,0.08113831281661987,0.022148054093122482,0.11046615988016129
30,0.014701014384627342,1.4e-05,0.07971320301294327,0.021795347332954407,0.10936542600393295
31,0.01429873239248991,1.4e-05,0.07837114483118057,0.021501528099179268,0.10837936401367188
32,0.013928727246820927,1.4e-05,0.077100969851017,0.02123510278761387,0.10741417109966278
33,0.013563034124672413,1.4e-05,0.07587525248527527,0.02095191366970539,0.10639071464538574
34,0.013207117095589638,1.4e-05,0.07471687346696854,0.020671160891652107,0.10536117851734161
35,0.012898502871394157,1.4e-05,0.07369136810302734,0.020378151908516884,0.10431571304798126
36,0.012574589811265469,1.4e-05,0.07261503487825394,0.02006869949400425,0.10318838804960251
37,0.01229429617524147,1.4e-05,0.07170569151639938,0.019745057448744774,0.10205891728401184
38,0.011993272230029106,1.4e-05,0.07068376988172531,0.019501961767673492,0.10124985128641129
39,0.011734753847122192,1.4e-05,0.06975552439689636,0.01920483075082302,0.10022977739572525
40,0.011462305672466755,1.4e-05,0.06885159015655518,0.018863996490836143,0.09902875125408173
41,0.011203930713236332,1.4e-05,0.06801891326904297,0.018588583916425705,0.0980839878320694
42,0.010976366698741913,1.4e-05,0.0671444907784462,0.018264124169945717,0.09700633585453033
43,0.010716124437749386,1.4e-05,0.06628771126270294,0.01798436790704727,0.09605623781681061
44,0.010498516261577606,1.4e-05,0.06549999862909317,0.017685597762465477,0.09502477198839188
45,0.010267768986523151,1.4e-05,0.06467942893505096,0.017449507489800453,0.09420634806156158
46,0.010051709599792957,1.4e-05,0.06383617967367172,0.017224129289388657,0.09344317764043808
47,0.009851216338574886,1.4e-05,0.06315125524997711,0.016934094950556755,0.09249337762594223
48,0.009629830718040466,1.4e-05,0.062396153807640076,0.016665639355778694,0.09162062406539917
49,0.00943894311785698,1.4e-05,0.06164880096912384,0.016476871445775032,0.09102734178304672
50,0.009227006696164608,1.4e-05,0.060874808579683304,0.01624094508588314,0.09027962386608124
51,0.009047170169651508,1.4e-05,0.06021640822291374,0.01600254513323307,0.08962363004684448
52,0.008865958079695702,1.4e-05,0.05953308567404747,0.01581575907766819,0.0891001746058464
53,0.008716199547052383,1.4e-05,0.05896354466676712,0.015655504539608955,0.08859888464212418
54,0.008560704998672009,1.4e-05,0.05841051787137985,0.01546244416385889,0.0878530889749527
55,0.00844627059996128,1.4e-05,0.0580129399895668,0.015251151286065578,0.08728710561990738
56,0.008299277164041996,1.4e-05,0.057659100741147995,0.015054370276629925,0.08657585829496384
57,0.008251603692770004,1.4e-05,0.057592589408159256,0.014893804676830769,0.08642810583114624
58,0.00808498915284872,1.4e-05,0.05708416551351547,0.014768318273127079,0.08595253527164459
59,0.00797876063734293,1.4e-05,0.056726422160863876,0.014688007533550262,0.08616551756858826
60,0.007792610675096512,1.4e-05,0.05576668307185173,0.014536544680595398,0.08547363430261612
61,0.007664517033845186,1.4e-05,0.055274222046136856,0.014425791800022125,0.08521602302789688
62,0.007523998152464628,1.4e-05,0.05469173565506935,0.014197248965501785,0.08408669382333755
63,0.0073590585961937904,1.4e-05,0.05389286205172539,0.01409298274666071,0.08409684151411057
64,0.007219676394015551,1.4e-05,0.05334298685193062,0.014036757871508598,0.08411136269569397
65,0.007145985495299101,1.4e-05,0.053188506513834,0.013982772827148438,0.0841875672340393
66,0.007003788370639086,1.4e-05,0.05247386172413826,0.013746635057032108,0.08287016302347183
67,0.006901338696479797,1.4e-05,0.05214545503258705,0.013615136966109276,0.08243788778781891
68,0.006757583003491163,1.4e-05,0.051490429788827896,0.013555794022977352,0.08256422728300095
69,0.006778826471418142,1.4e-05,0.052067968994379044,0.013576030731201172,0.08297902345657349
70,0.006635468918830156,1.4e-05,0.05115986242890358,0.013286981731653214,0.08124057948589325
71,0.006603866815567017,1.4e-05,0.051340676844120026,0.013229504227638245,0.08081892132759094
72,0.006491218227893114,1.4e-05,0.05084184557199478,0.013308180496096611,0.08197654038667679
73,0.006827716249972582,1.4e-05,0.053394243121147156,0.013470416888594627,0.08321177214384079
74,0.006462551187723875,1.4e-05,0.05096197873353958,0.0130296740680933,0.08044780790805817
75,0.006320952903479338,1.4e-05,0.05039030686020851,0.012872054241597652,0.07962298393249512
76,0.006209968123584986,1.4e-05,0.050010886043310165,0.01304602064192295,0.08090382069349289
77,0.006433815695345402,1.4e-05,0.051799606531858444,0.012979770079255104,0.08096390217542648
78,0.00618691137060523,1.4e-05,0.04991507902741432,0.012689772993326187,0.07915497571229935
79,0.006005121860653162,1.4e-05,0.04926726222038269,0.012700757943093777,0.07995330542325974
80,0.005831081420183182,1.4e-05,0.04825862869620323,0.013280835933983326,0.08249171078205109
81,0.0060360063798725605,1.4e-05,0.049672681838274,0.012531403452157974,0.07886280119419098
82,0.005857660435140133,1.4e-05,0.04836766794323921,0.01227585133165121,0.07713142037391663
83,0.005740310065448284,1.4e-05,0.04783087968826294,0.012393816374242306,0.07865086942911148
84,0.0055878665298223495,1.4e-05,0.04704924672842026,0.013252300210297108,0.0824640691280365
85,0.005621863529086113,1.4e-05,0.047535672783851624,0.012448083609342575,0.07886841148138046
86,0.005541099235415459,1.4e-05,0.04723447561264038,0.01218456868082285,0.07727579772472382
87,0.005462938919663429,1.4e-05,0.04662732034921646,0.01222915854305029,0.07792860269546509
88,0.005317913368344307,1.4e-05,0.04587575048208237,0.01250722911208868,0.07876155525445938
89,0.00531393475830555,1.4e-05,0.04599737748503685,0.012079677544534206,0.07719076424837112
90,0.005224451422691345,1.4e-05,0.04549034312367439,0.011907960288226604,0.07599981874227524
91,0.005138583015650511,1.4e-05,0.04503582790493965,0.012417636811733246,0.07878098636865616
92,0.005125921685248613,1.4e-05,0.04517859220504761,0.012819995172321796,0.08067866414785385
93,0.005042103119194508,1.4e-05,0.0448312871158123,0.012046229094266891,0.07692646980285645
94,0.005061649717390537,1.4e-05,0.04481295868754387,0.01195045467466116,0.07651696354150772
95,0.005120234563946724,1.4e-05,0.04572421684861183,0.01171109639108181,0.07508983463048935
96,0.005283457692712545,1.4e-05,0.0468456856906414,0.012205147184431553,0.07810389250516891
